Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items
222726,108577,127,173,2020-09-27,2020-09-28,3,68813,6,13.0,15,78.0,11.7,51.0,89.7,6,0
222987,51929,6,191,2020-09-27,2020-09-28,6,68889,6,13.0,15,78.0,11.7,51.0,89.7,6,0
223289,99986,104,173,2020-09-28,2020-09-29,14,68981,6,13.0,15,78.0,11.7,51.0,89.7,6,0
223480,99060,177,194,2020-09-29,2020-09-30,16,69038,6,13.0,15,78.0,11.7,51.0,89.7,6,0
223749,67578,45,177,2020-10-01,2020-10-04,16,69124,6,13.0,15,78.0,11.7,51.0,89.7,6,0
223852,102645,21,170,2020-10-02,2020-10-03,16,69157,6,13.0,15,78.0,11.7,51.0,89.7,6,0
223978,83640,120,195,2020-10-03,2020-10-04,15,69198,6,13.0,15,78.0,11.7,51.0,89.7,6,0
224749,55498,83,177,2020-10-05,2020-10-06,16,69431,6,13.0,15,78.0,11.7,51.0,89.7,6,0
224704,111877,29,189,2020-10-05,2020-10-06,8,69417,6,13.0,15,78.0,11.7,51.0,89.7,6,0
224719,38744,76,197,2020-10-05,2020-10-06,13,69421,6,13.0,15,78.0,11.7,51.0,89.7,6,0
224481,102060,164,185,2020-10-05,2020-10-06,16,69357,6,13.0,15,78.0,11.7,51.0,89.7,6,0
224852,105356,59,197,2020-10-06,2020-10-07,14,69461,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225167,105385,100,194,2020-10-08,2020-10-09,16,69557,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225169,108660,78,180,2020-10-08,2020-10-09,3,69558,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225045,76097,32,181,2020-10-08,2020-10-09,13,69522,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225268,48988,49,191,2020-10-09,2020-10-10,15,69587,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225364,104288,80,186,2020-10-10,2020-10-11,8,69617,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226016,114038,8,189,2020-10-12,2020-10-13,7,69813,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226069,93361,36,191,2020-10-12,2020-10-13,8,69829,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226702,97091,149,165,2020-10-16,2020-10-17,6,70027,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226818,99060,177,178,2020-10-17,2020-10-18,16,70065,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226870,111100,53,183,2020-10-17,2020-10-18,8,70082,6,13.0,15,78.0,11.7,51.0,89.7,6,0
227122,110541,102,189,2020-10-18,2020-10-19,3,70157,6,13.0,15,78.0,11.7,51.0,89.7,6,0
227315,110600,107,174,2020-10-18,2020-10-19,3,70217,6,13.0,15,78.0,11.7,51.0,89.7,6,0
227362,83907,81,165,2020-10-19,2020-10-20,16,70234,6,13.0,15,78.0,11.7,51.0,89.7,6,0
228122,51006,119,168,2020-10-22,,8,70466,6,13.0,15,78.0,11.7,51.0,89.7,6,0
335,56894,84,204,2017-05-25,2017-05-30,14,154,6,13.0,15,78.0,11.7,51.0,89.7,6,0
1683,74510,8,178,2017-06-02,2017-06-04,7,591,6,13.0,15,78.0,11.7,51.0,89.7,6,0
2907,39337,155,198,2017-06-09,2017-06-10,15,952,6,13.0,15,78.0,11.7,51.0,89.7,6,0
8698,67832,80,166,2017-07-19,2017-07-22,8,2687,6,13.0,15,78.0,11.7,51.0,89.7,6,0
10138,68948,120,198,2017-07-29,2017-08-07,15,3115,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13988,48641,53,172,2017-08-18,2017-08-22,8,4285,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14601,69540,17,184,2017-08-24,2017-08-29,15,4488,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14983,38744,76,181,2017-08-26,2017-08-30,13,4606,6,13.0,15,78.0,11.7,51.0,89.7,6,0
15344,73281,39,195,2017-08-27,2017-09-03,8,4716,6,13.0,15,78.0,11.7,51.0,89.7,6,0
15599,67855,184,196,2017-08-30,2017-09-10,15,4795,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16564,44039,1,192,2017-09-04,2017-09-07,6,5095,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17131,63735,37,203,2017-09-08,2017-09-10,3,5277,6,13.0,15,78.0,11.7,51.0,89.7,6,0
18531,38744,76,173,2017-09-15,2017-09-17,13,5710,6,13.0,15,78.0,11.7,51.0,89.7,6,0
19640,75236,13,178,2017-09-23,2017-09-27,15,6051,6,13.0,15,78.0,11.7,51.0,89.7,6,0
21572,57498,77,187,2017-10-03,2017-10-05,8,6638,6,13.0,15,78.0,11.7,51.0,89.7,6,0
23748,75467,7,196,2017-10-16,2017-10-20,8,7321,6,13.0,15,78.0,11.7,51.0,89.7,6,0
25001,53091,154,201,2017-10-22,2017-10-26,6,7696,6,13.0,15,78.0,11.7,51.0,89.7,6,0
25010,59383,192,181,2017-10-22,2017-10-27,13,7699,6,13.0,15,78.0,11.7,51.0,89.7,6,0
27524,50784,162,188,2017-11-05,2017-11-07,16,8484,6,13.0,15,78.0,11.7,51.0,89.7,6,0
30147,53109,121,196,2017-11-19,2017-11-23,6,9285,6,13.0,15,78.0,11.7,51.0,89.7,6,0
30285,46950,182,200,2017-11-19,2017-11-21,6,9327,6,13.0,15,78.0,11.7,51.0,89.7,6,0
34894,73353,151,185,2017-12-15,2017-12-16,13,10755,6,13.0,15,78.0,11.7,51.0,89.7,6,0
35958,39346,178,176,2017-12-22,2017-12-26,15,11096,6,13.0,15,78.0,11.7,51.0,89.7,6,0
41108,77822,15,164,2018-01-24,2018-01-25,13,12703,6,13.0,15,78.0,11.7,51.0,89.7,6,0
46284,47479,132,194,2018-02-23,2018-02-24,7,14283,6,13.0,15,78.0,11.7,51.0,89.7,6,0
46455,38318,187,199,2018-02-24,2018-02-25,15,14332,6,13.0,15,78.0,11.7,51.0,89.7,6,0
49759,78445,28,167,2018-03-18,2018-03-21,16,15337,6,13.0,15,78.0,11.7,51.0,89.7,6,0
49829,46997,69,171,2018-03-18,2018-03-21,3,15358,6,13.0,15,78.0,11.7,51.0,89.7,6,0
55385,51929,6,170,2018-04-17,2018-04-20,6,17050,6,13.0,15,78.0,11.7,51.0,89.7,6,0
57116,42607,177,166,2018-04-28,2018-05-05,16,17586,6,13.0,15,78.0,11.7,51.0,89.7,6,0
57183,51006,119,181,2018-04-28,2018-05-02,8,17608,6,13.0,15,78.0,11.7,51.0,89.7,6,0
60424,89634,8,197,2018-05-20,2018-05-23,7,18603,6,13.0,15,78.0,11.7,51.0,89.7,6,0
60620,67832,80,171,2018-05-22,2018-05-26,8,18664,6,13.0,15,78.0,11.7,51.0,89.7,6,0
60523,42713,54,171,2018-05-22,2018-05-23,16,18634,6,13.0,15,78.0,11.7,51.0,89.7,6,0
111212,40600,102,179,2019-03-02,2019-03-07,3,34253,6,13.0,15,78.0,11.7,51.0,89.7,6,0
113239,81709,5,178,2019-03-12,2019-03-13,16,34868,6,13.0,15,78.0,11.7,51.0,89.7,6,0
114754,69386,140,176,2019-03-21,2019-03-22,6,35338,6,13.0,15,78.0,11.7,51.0,89.7,6,0
116852,90570,26,201,2019-03-27,2019-03-30,6,35976,6,13.0,15,78.0,11.7,51.0,89.7,6,0
117881,106049,12,168,2019-04-02,2019-04-03,6,36297,6,13.0,15,78.0,11.7,51.0,89.7,6,0
118731,99060,177,195,2019-04-06,2019-04-07,16,36544,6,13.0,15,78.0,11.7,51.0,89.7,6,0
121213,52702,9,202,2019-04-24,2019-04-25,16,37313,6,13.0,15,78.0,11.7,51.0,89.7,6,0
121613,85693,96,181,2019-04-25,2019-04-26,13,37432,6,13.0,15,78.0,11.7,51.0,89.7,6,0
121888,96876,154,204,2019-04-27,2019-04-29,6,37520,6,13.0,15,78.0,11.7,51.0,89.7,6,0
122077,99166,54,170,2019-04-30,2019-05-05,16,37577,6,13.0,15,78.0,11.7,51.0,89.7,6,0
122078,99166,54,193,2019-04-30,2019-05-06,16,37577,6,13.0,15,78.0,11.7,51.0,89.7,6,0
61939,64280,158,182,2018-05-28,2018-06-02,8,19068,6,13.0,15,78.0,11.7,51.0,89.7,6,0
64493,85112,152,194,2018-06-12,2018-06-15,7,19842,6,13.0,15,78.0,11.7,51.0,89.7,6,0
67579,61597,66,165,2018-06-28,2018-07-03,14,20797,6,13.0,15,78.0,11.7,51.0,89.7,6,0
71073,78874,146,177,2018-07-19,2018-07-21,8,21880,6,13.0,15,78.0,11.7,51.0,89.7,6,0
76065,87766,125,188,2018-08-19,2018-08-21,8,23389,6,13.0,15,78.0,11.7,51.0,89.7,6,0
76798,81738,84,163,2018-08-24,2018-08-26,14,23619,6,13.0,15,78.0,11.7,51.0,89.7,6,0
78934,37965,164,174,2018-09-06,2018-09-07,16,24262,6,13.0,15,78.0,11.7,51.0,89.7,6,0
80127,48988,49,169,2018-09-13,2018-09-16,15,24634,6,13.0,15,78.0,11.7,51.0,89.7,6,0
87823,88053,172,179,2018-10-24,2018-10-27,13,26997,6,13.0,15,78.0,11.7,51.0,89.7,6,0
88155,53304,149,183,2018-10-25,2018-10-28,6,27099,6,13.0,15,78.0,11.7,51.0,89.7,6,0
91594,39337,155,181,2018-11-10,2018-11-12,15,28161,6,13.0,15,78.0,11.7,51.0,89.7,6,0
91767,44986,71,198,2018-11-11,2018-11-14,15,28213,6,13.0,15,78.0,11.7,51.0,89.7,6,0
92718,47644,63,185,2018-11-16,2018-11-18,3,28516,6,13.0,15,78.0,11.7,51.0,89.7,6,0
94538,72782,142,173,2018-11-26,2018-11-27,3,29076,6,13.0,15,78.0,11.7,51.0,89.7,6,0
95888,55498,83,165,2018-12-03,2018-12-04,16,29489,6,13.0,15,78.0,11.7,51.0,89.7,6,0
99627,104530,144,183,2018-12-22,2018-12-23,8,30646,6,13.0,15,78.0,11.7,51.0,89.7,6,0
107085,93361,36,183,2019-02-04,2019-02-05,8,32969,6,13.0,15,78.0,11.7,51.0,89.7,6,0
107280,81837,74,192,2019-02-06,2019-02-07,14,33032,6,13.0,15,78.0,11.7,51.0,89.7,6,0
178085,72782,142,199,2020-02-08,2020-02-09,3,54923,6,13.0,15,78.0,11.7,51.0,89.7,6,0
178211,99662,72,180,2020-02-08,2020-02-09,13,54961,6,13.0,15,78.0,11.7,51.0,89.7,6,0
182214,90580,179,173,2020-02-29,2020-03-01,6,56189,6,13.0,15,78.0,11.7,51.0,89.7,6,0
185766,90570,26,179,2020-03-16,2020-03-17,6,57271,6,13.0,15,78.0,11.7,51.0,89.7,6,0
185776,109132,197,178,2020-03-16,2020-03-17,3,57274,6,13.0,15,78.0,11.7,51.0,89.7,6,0
186100,69386,140,204,2020-03-19,2020-03-20,6,57377,6,13.0,15,78.0,11.7,51.0,89.7,6,0
186405,101008,183,182,2020-03-21,2020-03-22,8,57473,6,13.0,15,78.0,11.7,51.0,89.7,6,0
186884,109124,69,175,2020-03-22,2020-03-23,3,57622,6,13.0,15,78.0,11.7,51.0,89.7,6,0
186886,109124,69,183,2020-03-22,2020-03-23,3,57622,6,13.0,15,78.0,11.7,51.0,89.7,6,0
192938,96177,198,170,2020-04-23,2020-04-24,6,59494,6,13.0,15,78.0,11.7,51.0,89.7,6,0
197669,95693,185,174,2020-05-18,2020-05-19,8,60962,6,13.0,15,78.0,11.7,51.0,89.7,6,0
197670,95693,185,200,2020-05-18,2020-05-19,8,60962,6,13.0,15,78.0,11.7,51.0,89.7,6,0
198277,106909,101,180,2020-05-21,2020-05-22,13,61154,6,13.0,15,78.0,11.7,51.0,89.7,6,0
127387,81726,162,187,2019-05-25,2019-05-26,16,39220,6,13.0,15,78.0,11.7,51.0,89.7,6,0
127511,86228,86,164,2019-05-27,2019-05-29,15,39263,6,13.0,15,78.0,11.7,51.0,89.7,6,0
132522,52637,130,166,2019-06-22,2019-06-24,16,40808,6,13.0,15,78.0,11.7,51.0,89.7,6,0
134865,105519,189,204,2019-07-05,2019-07-06,16,41539,6,13.0,15,78.0,11.7,51.0,89.7,6,0
134910,81012,167,181,2019-07-05,2019-07-06,13,41554,6,13.0,15,78.0,11.7,51.0,89.7,6,0
136146,72760,23,180,2019-07-12,2019-07-13,3,41930,6,13.0,15,78.0,11.7,51.0,89.7,6,0
138767,75938,95,201,2019-07-27,2019-07-29,13,42733,6,13.0,15,78.0,11.7,51.0,89.7,6,0
139107,88189,175,193,2019-07-29,2019-08-03,13,42839,6,13.0,15,78.0,11.7,51.0,89.7,6,0
140106,95693,185,183,2019-08-03,2019-08-04,8,43149,6,13.0,15,78.0,11.7,51.0,89.7,6,0
140904,103794,91,180,2019-08-07,2019-08-08,14,43401,6,13.0,15,78.0,11.7,51.0,89.7,6,0
141081,70923,79,204,2019-08-08,2019-08-09,6,43452,6,13.0,15,78.0,11.7,51.0,89.7,6,0
141907,92132,123,190,2019-08-14,2019-08-15,16,43713,6,13.0,15,78.0,11.7,51.0,89.7,6,0
142722,80310,173,165,2019-08-16,2019-08-17,16,43952,6,13.0,15,78.0,11.7,51.0,89.7,6,0
143798,95693,185,189,2019-08-22,2019-08-23,8,44287,6,13.0,15,78.0,11.7,51.0,89.7,6,0
143849,105385,100,200,2019-08-23,2019-08-24,16,44307,6,13.0,15,78.0,11.7,51.0,89.7,6,0
145443,89325,44,169,2019-08-30,2019-09-03,3,44795,6,13.0,15,78.0,11.7,51.0,89.7,6,0
146068,84735,156,191,2019-09-01,2019-09-02,13,44991,6,13.0,15,78.0,11.7,51.0,89.7,6,0
147188,104045,138,178,2019-09-06,2019-09-07,8,45327,6,13.0,15,78.0,11.7,51.0,89.7,6,0
147871,79407,99,163,2019-09-11,2019-09-12,8,45544,6,13.0,15,78.0,11.7,51.0,89.7,6,0
154581,96024,38,167,2019-10-14,2019-10-15,6,47634,6,13.0,15,78.0,11.7,51.0,89.7,6,0
156531,106049,12,173,2019-10-23,2019-10-24,6,48225,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159865,89741,128,176,2019-11-08,2019-11-09,7,49246,6,13.0,15,78.0,11.7,51.0,89.7,6,0
160495,101705,24,204,2019-11-10,2019-11-11,8,49443,6,13.0,15,78.0,11.7,51.0,89.7,6,0
162833,103794,91,201,2019-11-24,2019-11-25,14,50173,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163188,98432,194,191,2019-11-25,2019-11-26,8,50276,6,13.0,15,78.0,11.7,51.0,89.7,6,0
163879,65245,195,197,2019-11-29,2019-12-03,8,50500,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164216,85693,96,194,2019-12-01,2019-12-06,13,50611,6,13.0,15,78.0,11.7,51.0,89.7,6,0
164698,105917,200,199,2019-12-02,2019-12-03,7,50755,6,13.0,15,78.0,11.7,51.0,89.7,6,0
166582,64693,33,204,2019-12-12,2019-12-13,8,51338,6,13.0,15,78.0,11.7,51.0,89.7,6,0
167218,90858,70,193,2019-12-14,2019-12-15,15,51539,6,13.0,15,78.0,11.7,51.0,89.7,6,0
170796,106065,27,189,2020-01-01,2020-01-02,6,52644,6,13.0,15,78.0,11.7,51.0,89.7,6,0
175617,96876,154,195,2020-01-26,2020-01-27,6,54149,6,13.0,15,78.0,11.7,51.0,89.7,6,0
200004,70923,79,183,2020-05-28,2020-05-30,6,61696,6,13.0,15,78.0,11.7,51.0,89.7,6,0
200339,81931,116,188,2020-05-29,2020-06-02,14,61799,6,13.0,15,78.0,11.7,51.0,89.7,6,0
200892,113126,122,169,2020-05-31,2020-06-06,7,61968,6,13.0,15,78.0,11.7,51.0,89.7,6,0
202859,53088,110,201,2020-06-11,2020-06-12,15,62576,6,13.0,15,78.0,11.7,51.0,89.7,6,0
204174,81132,168,173,2020-06-19,2020-06-20,13,62999,6,13.0,15,78.0,11.7,51.0,89.7,6,0
204640,99060,177,191,2020-06-21,2020-06-22,16,63141,6,13.0,15,78.0,11.7,51.0,89.7,6,0
208953,64693,33,183,2020-07-17,2020-07-18,8,64513,6,13.0,15,78.0,11.7,51.0,89.7,6,0
209988,38318,187,164,2020-07-23,2020-07-24,15,64846,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214170,81012,167,194,2020-08-14,2020-08-15,13,66142,6,13.0,15,78.0,11.7,51.0,89.7,6,0
215285,114000,199,202,2020-08-20,2020-08-21,7,66485,6,13.0,15,78.0,11.7,51.0,89.7,6,0
215955,105878,117,170,2020-08-22,2020-08-23,7,66696,6,13.0,15,78.0,11.7,51.0,89.7,6,0
216226,99060,177,177,2020-08-24,2020-08-25,16,66775,6,13.0,15,78.0,11.7,51.0,89.7,6,0
216939,109827,172,196,2020-08-29,2020-09-02,13,67007,6,13.0,15,78.0,11.7,51.0,89.7,6,0
220333,112304,31,185,2020-09-14,2020-09-15,3,68074,6,13.0,15,78.0,11.7,51.0,89.7,6,0
221845,106912,113,186,2020-09-21,2020-09-22,13,68542,6,13.0,15,78.0,11.7,51.0,89.7,6,0
225868,104530,144,163,2020-10-11,2020-10-12,8,69767,6,13.0,15,78.0,11.7,51.0,89.7,6,0
226179,101008,183,166,2020-10-12,2020-10-13,8,69860,6,13.0,15,78.0,11.7,51.0,89.7,6,0
159,41628,344,184,2017-05-24,2017-05-28,15,80,6,13.0,15,78.0,11.7,51.0,89.7,6,0
214,40608,274,172,2017-05-24,2017-05-27,3,100,6,13.0,15,78.0,11.7,51.0,89.7,6,0
434,53050,251,177,2017-05-25,2017-05-31,15,185,6,13.0,15,78.0,11.7,51.0,89.7,6,0
617,52715,307,177,2017-05-26,2017-05-30,16,256,6,13.0,15,78.0,11.7,51.0,89.7,6,0
677,51780,348,167,2017-05-27,2017-06-02,6,276,6,13.0,15,78.0,11.7,51.0,89.7,6,0
962,57335,350,203,2017-05-29,2017-06-07,16,373,6,13.0,15,78.0,11.7,51.0,89.7,6,0
1304,60388,247,179,2017-05-31,2017-06-09,8,479,6,13.0,15,78.0,11.7,51.0,89.7,6,0
1323,56239,325,181,2017-05-31,2017-06-11,6,484,6,13.0,15,78.0,11.7,51.0,89.7,6,0
1610,59350,383,176,2017-06-01,2017-06-03,13,568,6,13.0,15,78.0,11.7,51.0,89.7,6,0
1842,54069,343,171,2017-06-02,2017-06-05,15,634,6,13.0,15,78.0,11.7,51.0,89.7,6,0
2169,38043,353,192,2017-06-05,2017-06-06,16,727,6,13.0,15,78.0,11.7,51.0,89.7,6,0
2452,48118,334,175,2017-06-06,2017-06-09,13,812,6,13.0,15,78.0,11.7,51.0,89.7,6,0
2436,66241,317,167,2017-06-06,2017-06-07,8,808,6,13.0,15,78.0,11.7,51.0,89.7,6,0
3106,66395,391,184,2017-06-09,2017-06-13,8,1010,6,13.0,15,78.0,11.7,51.0,89.7,6,0
2920,67833,304,191,2017-06-09,2017-06-11,8,956,6,13.0,15,78.0,11.7,51.0,89.7,6,0
3168,54571,386,185,2017-06-10,2017-06-13,16,1027,6,13.0,15,78.0,11.7,51.0,89.7,6,0
3204,67391,356,192,2017-06-10,2017-06-11,16,1039,6,13.0,15,78.0,11.7,51.0,89.7,6,0
3300,41466,384,177,2017-06-12,2017-06-14,3,1067,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4079,43161,366,175,2017-06-16,2017-06-18,7,1304,6,13.0,15,78.0,11.7,51.0,89.7,6,0
3952,52862,355,173,2017-06-16,2017-06-18,15,1267,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4250,39257,370,168,2017-06-17,2017-06-21,8,1355,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4211,43161,366,191,2017-06-17,2017-06-19,7,1345,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4299,56868,388,180,2017-06-19,2017-06-24,13,1370,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4417,61793,254,197,2017-06-19,2017-06-23,8,1402,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4457,49925,228,199,2017-06-19,2017-06-22,16,1413,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4634,45429,259,173,2017-06-20,2017-06-24,8,1466,6,13.0,15,78.0,11.7,51.0,89.7,6,0
4668,48589,362,180,2017-06-20,2017-06-24,8,1475,6,13.0,15,78.0,11.7,51.0,89.7,6,0
5006,59368,358,196,2017-06-21,2017-06-27,13,1571,6,13.0,15,78.0,11.7,51.0,89.7,6,0
5234,72276,270,176,2017-06-22,2017-06-28,8,1636,6,13.0,15,78.0,11.7,51.0,89.7,6,0
5259,49293,223,177,2017-06-23,2017-06-24,3,1643,6,13.0,15,78.0,11.7,51.0,89.7,6,0
5381,66773,299,196,2017-06-23,2017-06-27,15,1681,6,13.0,15,78.0,11.7,51.0,89.7,6,0
5558,41238,288,195,2017-06-24,2017-06-28,16,1733,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6261,66773,299,189,2017-06-30,2017-07-09,15,1937,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6267,74494,310,170,2017-06-30,2017-07-10,7,1939,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6635,44701,241,188,2017-07-03,2017-07-05,13,2045,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6670,70282,294,192,2017-07-03,2017-07-04,16,2054,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6681,63764,364,196,2017-07-03,2017-07-04,3,2057,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6849,51573,336,178,2017-07-04,2017-07-08,8,2106,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6942,66646,278,193,2017-07-05,2017-07-06,8,2136,6,13.0,15,78.0,11.7,51.0,89.7,6,0
6961,41466,384,201,2017-07-05,2017-07-06,3,2141,6,13.0,15,78.0,11.7,51.0,89.7,6,0
7214,53050,251,169,2017-07-07,2017-07-10,15,2226,6,13.0,15,78.0,11.7,51.0,89.7,6,0
7619,65763,248,197,2017-07-11,2017-07-12,6,2348,6,13.0,15,78.0,11.7,51.0,89.7,6,0
8758,61717,329,199,2017-07-19,2017-07-24,8,2702,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9314,58731,376,180,2017-07-24,2017-07-29,16,2868,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9463,53016,280,170,2017-07-26,2017-07-31,15,2911,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9489,59368,358,172,2017-07-26,2017-07-30,13,2918,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9712,56738,389,179,2017-07-27,2017-08-01,13,2988,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9672,69702,260,179,2017-07-27,2017-08-01,15,2974,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9693,43161,366,189,2017-07-27,2017-08-04,7,2983,6,13.0,15,78.0,11.7,51.0,89.7,6,0
9846,74028,202,178,2017-07-28,2017-08-06,7,3028,6,13.0,15,78.0,11.7,51.0,89.7,6,0
10515,38343,401,197,2017-07-30,2017-08-09,15,3229,6,13.0,15,78.0,11.7,51.0,89.7,6,0
10897,67557,402,204,2017-08-02,2017-08-06,16,3348,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11112,66241,317,172,2017-08-03,2017-08-07,8,3413,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11336,49967,327,194,2017-08-04,2017-08-08,16,3481,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11608,62508,363,188,2017-08-05,2017-08-07,8,3565,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11663,45084,373,180,2017-08-05,2017-08-06,16,3583,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11734,74594,246,185,2017-08-06,2017-08-10,7,3607,6,13.0,15,78.0,11.7,51.0,89.7,6,0
11910,46952,225,187,2017-08-06,2017-08-09,6,3657,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12362,38288,244,184,2017-08-10,2017-08-14,15,3794,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12485,60388,247,204,2017-08-10,2017-08-14,8,3829,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12283,60328,335,166,2017-08-10,2017-08-11,8,3771,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12284,60328,335,168,2017-08-10,2017-08-12,8,3771,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12667,38043,353,177,2017-08-11,2017-08-13,16,3884,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12874,56738,389,164,2017-08-12,2017-08-17,13,3949,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12915,59569,375,204,2017-08-12,2017-08-17,3,3960,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12945,48589,362,169,2017-08-12,2017-08-16,8,3968,6,13.0,15,78.0,11.7,51.0,89.7,6,0
12989,48409,387,190,2017-08-12,2017-08-14,8,3982,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13061,67391,356,201,2017-08-13,2017-08-17,16,4005,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13630,54571,386,196,2017-08-17,2017-08-21,16,4181,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13790,68728,245,163,2017-08-18,2017-08-23,6,4229,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13810,62292,281,182,2017-08-18,2017-08-20,3,4234,6,13.0,15,78.0,11.7,51.0,89.7,6,0
13983,40704,399,202,2017-08-18,2017-08-21,3,4284,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14421,60328,335,200,2017-08-23,2017-08-27,8,4430,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14730,54571,386,168,2017-08-24,2017-08-29,16,4526,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14748,56868,388,184,2017-08-24,2017-08-29,13,4531,6,13.0,15,78.0,11.7,51.0,89.7,6,0
15101,46186,212,168,2017-08-26,2017-09-02,15,4638,6,13.0,15,78.0,11.7,51.0,89.7,6,0
14971,66241,317,187,2017-08-26,2017-09-02,8,4602,6,13.0,15,78.0,11.7,51.0,89.7,6,0
15362,65852,393,201,2017-08-27,2017-09-04,6,4721,6,13.0,15,78.0,11.7,51.0,89.7,6,0
15443,57335,350,189,2017-08-27,2017-09-04,16,4748,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16415,53016,280,185,2017-09-03,2017-09-05,15,5049,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16416,53016,280,187,2017-09-03,2017-09-06,15,5049,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16424,41238,288,185,2017-09-03,2017-09-04,16,5052,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16617,40608,274,196,2017-09-04,2017-09-07,3,5109,6,13.0,15,78.0,11.7,51.0,89.7,6,0
16961,39257,370,180,2017-09-07,2017-09-10,8,5221,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17186,40704,399,196,2017-09-08,2017-09-10,3,5293,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17207,40339,238,163,2017-09-08,2017-09-09,16,5299,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17444,73351,367,183,2017-09-09,2017-09-13,13,5373,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17807,68640,313,176,2017-09-10,2017-09-14,6,5482,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17644,51350,316,203,2017-09-10,2017-09-13,13,5434,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17798,64015,242,176,2017-09-10,2017-09-13,6,5480,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17825,64015,242,186,2017-09-10,2017-09-14,6,5488,6,13.0,15,78.0,11.7,51.0,89.7,6,0
17919,45429,259,193,2017-09-11,2017-09-16,8,5517,6,13.0,15,78.0,11.7,51.0,89.7,6,0
